code_set	concept_code	concept_name	concept_id	vocabulary_id
pregnancy_01	O36.23X3	"Maternal care for hydrops fetalis, third trimester, fetus 3"	45577604	ICD10CM
pregnancy_01	O36.23X4	"Maternal care for hydrops fetalis, third trimester, fetus 4"	45553527	ICD10CM
pregnancy_01	O36.23X5	"Maternal care for hydrops fetalis, third trimester, fetus 5"	45548768	ICD10CM
pregnancy_01	O36.23X9	"Maternal care for hydrops fetalis, third trimester, other fetus"	45534244	ICD10CM
pregnancy_01	O36.4XX0	"Maternal care for intrauterine death, not applicable or unspecified"	45539156	ICD10CM
pregnancy_01	O36.4XX1	"Maternal care for intrauterine death, fetus 1"	45548770	ICD10CM
pregnancy_01	O36.4XX2	"Maternal care for intrauterine death, fetus 2"	45539157	ICD10CM
pregnancy_01	O36.4XX3	"Maternal care for intrauterine death, fetus 3"	45558274	ICD10CM
pregnancy_01	O36.4XX4	"Maternal care for intrauterine death, fetus 4"	45601837	ICD10CM
pregnancy_01	O36.4XX5	"Maternal care for intrauterine death, fetus 5"	45534245	ICD10CM
pregnancy_01	O36.4XX9	"Maternal care for intrauterine death, other fetus"	45596984	ICD10CM
pregnancy_01	O36.5110	"Maternal care for known or suspected placental insufficiency, first trimester, not applicable or unspecified"	45567938	ICD10CM
pregnancy_01	O36.5112	"Maternal care for known or suspected placental insufficiency, first trimester, fetus 2"	45558275	ICD10CM
pregnancy_01	O36.5113	"Maternal care for known or suspected placental insufficiency, first trimester, fetus 3"	45539158	ICD10CM
pregnancy_01	O36.5114	"Maternal care for known or suspected placental insufficiency, first trimester, fetus 4"	45596985	ICD10CM
pregnancy_01	O36.5115	"Maternal care for known or suspected placental insufficiency, first trimester, fetus 5"	45587333	ICD10CM
pregnancy_01	O36.5119	"Maternal care for known or suspected placental insufficiency, first trimester, other fetus"	45563127	ICD10CM
pregnancy_01	O36.5120	"Maternal care for known or suspected placental insufficiency, second trimester, not applicable or unspecified"	45567939	ICD10CM
pregnancy_01	O36.5121	"Maternal care for known or suspected placental insufficiency, second trimester, fetus 1"	45596986	ICD10CM
pregnancy_01	O36.5122	"Maternal care for known or suspected placental insufficiency, second trimester, fetus 2"	45577605	ICD10CM
pregnancy_01	O36.5123	"Maternal care for known or suspected placental insufficiency, second trimester, fetus 3"	45582514	ICD10CM
pregnancy_01	O36.5124	"Maternal care for known or suspected placental insufficiency, second trimester, fetus 4"	45587334	ICD10CM
pregnancy_01	O36.5125	"Maternal care for known or suspected placental insufficiency, second trimester, fetus 5"	45539159	ICD10CM
pregnancy_01	O36.5129	"Maternal care for known or suspected placental insufficiency, second trimester, other fetus"	45577606	ICD10CM
pregnancy_01	O36.5130	"Maternal care for known or suspected placental insufficiency, third trimester, not applicable or unspecified"	45543977	ICD10CM
pregnancy_01	O36.5131	"Maternal care for known or suspected placental insufficiency, third trimester, fetus 1"	45548772	ICD10CM
pregnancy_01	O36.5132	"Maternal care for known or suspected placental insufficiency, third trimester, fetus 2"	45548773	ICD10CM
pregnancy_01	O36.5133	"Maternal care for known or suspected placental insufficiency, third trimester, fetus 3"	45601838	ICD10CM
pregnancy_01	O36.5134	"Maternal care for known or suspected placental insufficiency, third trimester, fetus 4"	45587335	ICD10CM
pregnancy_01	O36.5135	"Maternal care for known or suspected placental insufficiency, third trimester, fetus 5"	45539160	ICD10CM
pregnancy_01	O36.5139	"Maternal care for known or suspected placental insufficiency, third trimester, other fetus"	45534246	ICD10CM
pregnancy_01	O36.5190	"Maternal care for known or suspected placental insufficiency, unspecified trimester, not applicable or unspecified"	45534247	ICD10CM
pregnancy_01	O36.5191	"Maternal care for known or suspected placental insufficiency, unspecified trimester, fetus 1"	45543978	ICD10CM
pregnancy_01	O36.5192	"Maternal care for known or suspected placental insufficiency, unspecified trimester, fetus 2"	45606593	ICD10CM
pregnancy_01	O36.5193	"Maternal care for known or suspected placental insufficiency, unspecified trimester, fetus 3"	45553528	ICD10CM
pregnancy_01	O36.5194	"Maternal care for known or suspected placental insufficiency, unspecified trimester, fetus 4"	45577607	ICD10CM
pregnancy_01	O36.5195	"Maternal care for known or suspected placental insufficiency, unspecified trimester, fetus 5"	45606594	ICD10CM
pregnancy_01	O36.5199	"Maternal care for known or suspected placental insufficiency, unspecified trimester, other fetus"	45553529	ICD10CM
pregnancy_01	O36.5910	"Maternal care for other known or suspected poor fetal growth, first trimester, not applicable or unspecified"	45534248	ICD10CM
pregnancy_01	O36.5911	"Maternal care for other known or suspected poor fetal growth, first trimester, fetus 1"	45563128	ICD10CM
pregnancy_01	O36.5912	"Maternal care for other known or suspected poor fetal growth, first trimester, fetus 2"	45553530	ICD10CM
pregnancy_01	O36.5913	"Maternal care for other known or suspected poor fetal growth, first trimester, fetus 3"	45572824	ICD10CM
pregnancy_01	O36.5914	"Maternal care for other known or suspected poor fetal growth, first trimester, fetus 4"	45572825	ICD10CM
pregnancy_01	O36.5915	"Maternal care for other known or suspected poor fetal growth, first trimester, fetus 5"	45567940	ICD10CM
pregnancy_01	O36.5919	"Maternal care for other known or suspected poor fetal growth, first trimester, other fetus"	45596987	ICD10CM
pregnancy_01	O36.5920	"Maternal care for other known or suspected poor fetal growth, second trimester, not applicable or unspecified"	45582515	ICD10CM
pregnancy_01	O36.5921	"Maternal care for other known or suspected poor fetal growth, second trimester, fetus 1"	45577608	ICD10CM
pregnancy_01	O36.5922	"Maternal care for other known or suspected poor fetal growth, second trimester, fetus 2"	45582516	ICD10CM
pregnancy_01	O36.5923	"Maternal care for other known or suspected poor fetal growth, second trimester, fetus 3"	45577609	ICD10CM
pregnancy_01	O36.5924	"Maternal care for other known or suspected poor fetal growth, second trimester, fetus 4"	45572826	ICD10CM
pregnancy_01	O36.5925	"Maternal care for other known or suspected poor fetal growth, second trimester, fetus 5"	45587336	ICD10CM
pregnancy_01	O36.5929	"Maternal care for other known or suspected poor fetal growth, second trimester, other fetus"	45548774	ICD10CM
pregnancy_01	O36.5930	"Maternal care for other known or suspected poor fetal growth, third trimester, not applicable or unspecified"	45587337	ICD10CM
pregnancy_01	O36.5931	"Maternal care for other known or suspected poor fetal growth, third trimester, fetus 1"	45543979	ICD10CM
pregnancy_01	O36.5932	"Maternal care for other known or suspected poor fetal growth, third trimester, fetus 2"	45548775	ICD10CM
pregnancy_01	O36.5933	"Maternal care for other known or suspected poor fetal growth, third trimester, fetus 3"	45558276	ICD10CM
pregnancy_01	O36.5934	"Maternal care for other known or suspected poor fetal growth, third trimester, fetus 4"	45601839	ICD10CM
pregnancy_01	O36.5935	"Maternal care for other known or suspected poor fetal growth, third trimester, fetus 5"	45587338	ICD10CM
pregnancy_01	O36.5939	"Maternal care for other known or suspected poor fetal growth, third trimester, other fetus"	45543980	ICD10CM
pregnancy_01	O36.5990	"Maternal care for other known or suspected poor fetal growth, unspecified trimester, not applicable or unspecified"	45587339	ICD10CM
pregnancy_01	O36.5991	"Maternal care for other known or suspected poor fetal growth, unspecified trimester, fetus 1"	45582517	ICD10CM
pregnancy_01	O36.5992	"Maternal care for other known or suspected poor fetal growth, unspecified trimester, fetus 2"	45558277	ICD10CM
pregnancy_01	O36.5993	"Maternal care for other known or suspected poor fetal growth, unspecified trimester, fetus 3"	45567941	ICD10CM
pregnancy_01	O36.5995	"Maternal care for other known or suspected poor fetal growth, unspecified trimester, fetus 5"	45543981	ICD10CM
pregnancy_01	O36.5999	"Maternal care for other known or suspected poor fetal growth, unspecified trimester, other fetus"	45543982	ICD10CM
pregnancy_01	O36.60X0	"Maternal care for excessive fetal growth, unspecified trimester, not applicable or unspecified"	45539161	ICD10CM
pregnancy_01	O36.60X1	"Maternal care for excessive fetal growth, unspecified trimester, fetus 1"	45567942	ICD10CM
pregnancy_01	O36.60X2	"Maternal care for excessive fetal growth, unspecified trimester, fetus 2"	45567943	ICD10CM
pregnancy_01	O36.60X3	"Maternal care for excessive fetal growth, unspecified trimester, fetus 3"	45553531	ICD10CM
pregnancy_01	O36.60X4	"Maternal care for excessive fetal growth, unspecified trimester, fetus 4"	45592239	ICD10CM
pregnancy_01	O36.60X5	"Maternal care for excessive fetal growth, unspecified trimester, fetus 5"	45577610	ICD10CM
pregnancy_01	O36.60X9	"Maternal care for excessive fetal growth, unspecified trimester, other fetus"	45543984	ICD10CM
pregnancy_01	O36.61X0	"Maternal care for excessive fetal growth, first trimester, not applicable or unspecified"	45558278	ICD10CM
pregnancy_01	O36.61X1	"Maternal care for excessive fetal growth, first trimester, fetus 1"	45553532	ICD10CM
pregnancy_01	O36.61X2	"Maternal care for excessive fetal growth, first trimester, fetus 2"	45539162	ICD10CM
pregnancy_01	O36.61X3	"Maternal care for excessive fetal growth, first trimester, fetus 3"	45577611	ICD10CM
pregnancy_01	O36.61X4	"Maternal care for excessive fetal growth, first trimester, fetus 4"	45606595	ICD10CM
pregnancy_01	O36.61X5	"Maternal care for excessive fetal growth, first trimester, fetus 5"	45577612	ICD10CM
pregnancy_01	O36.61X9	"Maternal care for excessive fetal growth, first trimester, other fetus"	45582518	ICD10CM
pregnancy_01	O36.62X0	"Maternal care for excessive fetal growth, second trimester, not applicable or unspecified"	45582519	ICD10CM
pregnancy_01	O36.62X1	"Maternal care for excessive fetal growth, second trimester, fetus 1"	45577613	ICD10CM
pregnancy_01	O36.62X2	"Maternal care for excessive fetal growth, second trimester, fetus 2"	45592240	ICD10CM
pregnancy_01	O36.62X3	"Maternal care for excessive fetal growth, second trimester, fetus 3"	45572827	ICD10CM
pregnancy_01	O36.62X4	"Maternal care for excessive fetal growth, second trimester, fetus 4"	45601840	ICD10CM
pregnancy_01	O36.62X5	"Maternal care for excessive fetal growth, second trimester, fetus 5"	45582520	ICD10CM
pregnancy_01	O36.62X9	"Maternal care for excessive fetal growth, second trimester, other fetus"	45601841	ICD10CM
pregnancy_01	O36.63X0	"Maternal care for excessive fetal growth, third trimester, not applicable or unspecified"	45563129	ICD10CM
pregnancy_01	O36.63X1	"Maternal care for excessive fetal growth, third trimester, fetus 1"	45543985	ICD10CM
pregnancy_01	O36.63X2	"Maternal care for excessive fetal growth, third trimester, fetus 2"	45572828	ICD10CM
pregnancy_01	O36.63X3	"Maternal care for excessive fetal growth, third trimester, fetus 3"	45577614	ICD10CM
pregnancy_01	O36.63X4	"Maternal care for excessive fetal growth, third trimester, fetus 4"	45601842	ICD10CM
pregnancy_01	O36.63X5	"Maternal care for excessive fetal growth, third trimester, fetus 5"	45567944	ICD10CM
pregnancy_01	O36.63X9	"Maternal care for excessive fetal growth, third trimester, other fetus"	45606596	ICD10CM
pregnancy_01	O36.70X0	"Maternal care for viable fetus in abdominal pregnancy, unspecified trimester, not applicable or unspecified"	45558280	ICD10CM
pregnancy_01	O36.70X1	"Maternal care for viable fetus in abdominal pregnancy, unspecified trimester, fetus 1"	45577615	ICD10CM
pregnancy_01	O36.70X2	"Maternal care for viable fetus in abdominal pregnancy, unspecified trimester, fetus 2"	45596988	ICD10CM
pregnancy_01	O36.70X3	"Maternal care for viable fetus in abdominal pregnancy, unspecified trimester, fetus 3"	45596989	ICD10CM
pregnancy_01	O36.70X4	"Maternal care for viable fetus in abdominal pregnancy, unspecified trimester, fetus 4"	45567945	ICD10CM
pregnancy_01	O36.70X5	"Maternal care for viable fetus in abdominal pregnancy, unspecified trimester, fetus 5"	45606597	ICD10CM
pregnancy_01	O36.70X9	"Maternal care for viable fetus in abdominal pregnancy, unspecified trimester, other fetus"	45534249	ICD10CM
pregnancy_01	O36.71X0	"Maternal care for viable fetus in abdominal pregnancy, first trimester, not applicable or unspecified"	45572829	ICD10CM
pregnancy_01	O36.71X1	"Maternal care for viable fetus in abdominal pregnancy, first trimester, fetus 1"	45592241	ICD10CM
pregnancy_01	O36.71X2	"Maternal care for viable fetus in abdominal pregnancy, first trimester, fetus 2"	45558281	ICD10CM
pregnancy_01	O36.71X3	"Maternal care for viable fetus in abdominal pregnancy, first trimester, fetus 3"	45596990	ICD10CM
pregnancy_01	O36.71X4	"Maternal care for viable fetus in abdominal pregnancy, first trimester, fetus 4"	45553533	ICD10CM
pregnancy_01	O36.71X5	"Maternal care for viable fetus in abdominal pregnancy, first trimester, fetus 5"	45548776	ICD10CM
pregnancy_01	O36.71X9	"Maternal care for viable fetus in abdominal pregnancy, first trimester, other fetus"	45577616	ICD10CM
pregnancy_01	O36.72X0	"Maternal care for viable fetus in abdominal pregnancy, second trimester, not applicable or unspecified"	45543986	ICD10CM
pregnancy_01	O36.72X1	"Maternal care for viable fetus in abdominal pregnancy, second trimester, fetus 1"	45587341	ICD10CM
pregnancy_01	O36.72X2	"Maternal care for viable fetus in abdominal pregnancy, second trimester, fetus 2"	45577617	ICD10CM
pregnancy_01	O36.72X3	"Maternal care for viable fetus in abdominal pregnancy, second trimester, fetus 3"	45587342	ICD10CM
pregnancy_01	O36.72X4	"Maternal care for viable fetus in abdominal pregnancy, second trimester, fetus 4"	45548777	ICD10CM
pregnancy_01	O36.72X5	"Maternal care for viable fetus in abdominal pregnancy, second trimester, fetus 5"	45563130	ICD10CM
pregnancy_01	O36.72X9	"Maternal care for viable fetus in abdominal pregnancy, second trimester, other fetus"	45577618	ICD10CM
pregnancy_01	O36.73X0	"Maternal care for viable fetus in abdominal pregnancy, third trimester, not applicable or unspecified"	45601843	ICD10CM
pregnancy_01	O36.73X1	"Maternal care for viable fetus in abdominal pregnancy, third trimester, fetus 1"	45543987	ICD10CM
pregnancy_01	O36.73X2	"Maternal care for viable fetus in abdominal pregnancy, third trimester, fetus 2"	45601844	ICD10CM
pregnancy_01	O36.73X3	"Maternal care for viable fetus in abdominal pregnancy, third trimester, fetus 3"	45606598	ICD10CM
pregnancy_01	O36.73X4	"Maternal care for viable fetus in abdominal pregnancy, third trimester, fetus 4"	45572830	ICD10CM
pregnancy_01	O36.73X9	"Maternal care for viable fetus in abdominal pregnancy, third trimester, other fetus"	45553534	ICD10CM
pregnancy_01	O36.8120	"Decreased fetal movements, second trimester, not applicable or unspecified"	45601845	ICD10CM
pregnancy_01	O36.8121	"Decreased fetal movements, second trimester, fetus 1"	45572833	ICD10CM
pregnancy_01	O36.8122	"Decreased fetal movements, second trimester, fetus 2"	45606600	ICD10CM
pregnancy_01	O36.8123	"Decreased fetal movements, second trimester, fetus 3"	45563131	ICD10CM
pregnancy_01	O36.8124	"Decreased fetal movements, second trimester, fetus 4"	45543988	ICD10CM
pregnancy_01	O36.8125	"Decreased fetal movements, second trimester, fetus 5"	45553535	ICD10CM
pregnancy_01	O36.8129	"Decreased fetal movements, second trimester, other fetus"	45539163	ICD10CM
pregnancy_01	O36.8130	"Decreased fetal movements, third trimester, not applicable or unspecified"	45534250	ICD10CM
pregnancy_01	O36.8131	"Decreased fetal movements, third trimester, fetus 1"	45558282	ICD10CM
pregnancy_01	O36.8132	"Decreased fetal movements, third trimester, fetus 2"	45596992	ICD10CM
pregnancy_01	O36.8133	"Decreased fetal movements, third trimester, fetus 3"	45606601	ICD10CM
pregnancy_01	O36.8134	"Decreased fetal movements, third trimester, fetus 4"	45587343	ICD10CM
pregnancy_01	O36.8135	"Decreased fetal movements, third trimester, fetus 5"	45567950	ICD10CM
pregnancy_01	O36.8139	"Decreased fetal movements, third trimester, other fetus"	45606602	ICD10CM
pregnancy_01	O36.8190	"Decreased fetal movements, unspecified trimester, not applicable or unspecified"	45563132	ICD10CM
pregnancy_01	O36.8191	"Decreased fetal movements, unspecified trimester, fetus 1"	45567951	ICD10CM
pregnancy_01	O36.8192	"Decreased fetal movements, unspecified trimester, fetus 2"	45596993	ICD10CM
pregnancy_01	O36.8193	"Decreased fetal movements, unspecified trimester, fetus 3"	45534251	ICD10CM
pregnancy_01	O36.8194	"Decreased fetal movements, unspecified trimester, fetus 4"	45582521	ICD10CM
pregnancy_01	O36.8195	"Decreased fetal movements, unspecified trimester, fetus 5"	45567952	ICD10CM
pregnancy_01	O36.8199	"Decreased fetal movements, unspecified trimester, other fetus"	45582522	ICD10CM
pregnancy_01	O36.8210	"Fetal anemia and thrombocytopenia, first trimester, not applicable or unspecified"	45548778	ICD10CM
pregnancy_01	O36.8211	"Fetal anemia and thrombocytopenia, first trimester, fetus 1"	45563133	ICD10CM
pregnancy_01	O36.8212	"Fetal anemia and thrombocytopenia, first trimester, fetus 2"	45596994	ICD10CM
pregnancy_01	O36.8213	"Fetal anemia and thrombocytopenia, first trimester, fetus 3"	45539164	ICD10CM
pregnancy_01	O36.8214	"Fetal anemia and thrombocytopenia, first trimester, fetus 4"	45548779	ICD10CM
pregnancy_01	O36.8215	"Fetal anemia and thrombocytopenia, first trimester, fetus 5"	45577620	ICD10CM
pregnancy_01	O36.8219	"Fetal anemia and thrombocytopenia, first trimester, other fetus"	45582523	ICD10CM
pregnancy_01	O36.8220	"Fetal anemia and thrombocytopenia, second trimester, not applicable or unspecified"	45606603	ICD10CM
pregnancy_01	O36.8221	"Fetal anemia and thrombocytopenia, second trimester, fetus 1"	45567953	ICD10CM
pregnancy_01	O36.8222	"Fetal anemia and thrombocytopenia, second trimester, fetus 2"	45558283	ICD10CM
pregnancy_01	O36.8223	"Fetal anemia and thrombocytopenia, second trimester, fetus 3"	45572834	ICD10CM
pregnancy_01	O36.8224	"Fetal anemia and thrombocytopenia, second trimester, fetus 4"	45592242	ICD10CM
pregnancy_01	O36.8225	"Fetal anemia and thrombocytopenia, second trimester, fetus 5"	45577621	ICD10CM
pregnancy_01	O36.8229	"Fetal anemia and thrombocytopenia, second trimester, other fetus"	45577622	ICD10CM
pregnancy_01	O36.8230	"Fetal anemia and thrombocytopenia, third trimester, not applicable or unspecified"	45606604	ICD10CM
pregnancy_01	O36.8231	"Fetal anemia and thrombocytopenia, third trimester, fetus 1"	45572835	ICD10CM
pregnancy_01	O36.8232	"Fetal anemia and thrombocytopenia, third trimester, fetus 2"	45563134	ICD10CM
pregnancy_01	O36.8233	"Fetal anemia and thrombocytopenia, third trimester, fetus 3"	45592243	ICD10CM
pregnancy_01	O36.8234	"Fetal anemia and thrombocytopenia, third trimester, fetus 4"	45543989	ICD10CM
pregnancy_01	O36.8235	"Fetal anemia and thrombocytopenia, third trimester, fetus 5"	45563135	ICD10CM
pregnancy_01	O36.8239	"Fetal anemia and thrombocytopenia, third trimester, other fetus"	45577623	ICD10CM
pregnancy_01	O36.8290	"Fetal anemia and thrombocytopenia, unspecified trimester, not applicable or unspecified"	45534252	ICD10CM
pregnancy_01	O36.8291	"Fetal anemia and thrombocytopenia, unspecified trimester, fetus 1"	45558284	ICD10CM
pregnancy_01	O36.8292	"Fetal anemia and thrombocytopenia, unspecified trimester, fetus 2"	45606605	ICD10CM
pregnancy_01	O36.8293	"Fetal anemia and thrombocytopenia, unspecified trimester, fetus 3"	45553536	ICD10CM
pregnancy_01	O36.8294	"Fetal anemia and thrombocytopenia, unspecified trimester, fetus 4"	45582524	ICD10CM
pregnancy_01	O36.8295	"Fetal anemia and thrombocytopenia, unspecified trimester, fetus 5"	45553537	ICD10CM
pregnancy_01	O36.8299	"Fetal anemia and thrombocytopenia, unspecified trimester, other fetus"	45582525	ICD10CM
pregnancy_01	O36.8310	"Maternal care for abnormalities of the fetal heart rate or rhythm, first trimester, not applicable or unspecified"	1326742	ICD10CM
pregnancy_01	O36.8311	"Maternal care for abnormalities of the fetal heart rate or rhythm, first trimester, fetus 1"	1326743	ICD10CM
pregnancy_01	O36.8312	"Maternal care for abnormalities of the fetal heart rate or rhythm, first trimester, fetus 2"	1326744	ICD10CM
pregnancy_01	O36.8313	"Maternal care for abnormalities of the fetal heart rate or rhythm, first trimester, fetus 3"	1326745	ICD10CM
pregnancy_01	O36.8314	"Maternal care for abnormalities of the fetal heart rate or rhythm, first trimester, fetus 4"	1326746	ICD10CM
pregnancy_01	O36.8315	"Maternal care for abnormalities of the fetal heart rate or rhythm, first trimester, fetus 5"	1326747	ICD10CM
pregnancy_01	O36.8319	"Maternal care for abnormalities of the fetal heart rate or rhythm, first trimester, other fetus"	1326748	ICD10CM
pregnancy_01	O36.8320	"Maternal care for abnormalities of the fetal heart rate or rhythm, second trimester, not applicable or unspecified"	1326750	ICD10CM
pregnancy_01	O36.8321	"Maternal care for abnormalities of the fetal heart rate or rhythm, second trimester, fetus 1"	1326751	ICD10CM
pregnancy_01	O36.8322	"Maternal care for abnormalities of the fetal heart rate or rhythm, second trimester, fetus 2"	1326752	ICD10CM
pregnancy_01	O36.8323	"Maternal care for abnormalities of the fetal heart rate or rhythm, second trimester, fetus 3"	1326753	ICD10CM
pregnancy_01	O36.8325	"Maternal care for abnormalities of the fetal heart rate or rhythm, second trimester, fetus 5"	1326755	ICD10CM
pregnancy_01	O36.8329	"Maternal care for abnormalities of the fetal heart rate or rhythm, second trimester, other fetus"	1326756	ICD10CM
pregnancy_01	O36.8330	"Maternal care for abnormalities of the fetal heart rate or rhythm, third trimester, not applicable or unspecified"	1326758	ICD10CM
pregnancy_01	O36.8331	"Maternal care for abnormalities of the fetal heart rate or rhythm, third trimester, fetus 1"	1326759	ICD10CM
pregnancy_01	O36.8332	"Maternal care for abnormalities of the fetal heart rate or rhythm, third trimester, fetus 2"	1326760	ICD10CM
pregnancy_01	O36.8333	"Maternal care for abnormalities of the fetal heart rate or rhythm, third trimester, fetus 3"	1326761	ICD10CM
pregnancy_01	O36.8334	"Maternal care for abnormalities of the fetal heart rate or rhythm, third trimester, fetus 4"	1326762	ICD10CM
pregnancy_01	O36.8335	"Maternal care for abnormalities of the fetal heart rate or rhythm, third trimester, fetus 5"	1326763	ICD10CM
pregnancy_01	O36.8339	"Maternal care for abnormalities of the fetal heart rate or rhythm, third trimester, other fetus"	1326764	ICD10CM
pregnancy_01	O36.8390	"Maternal care for abnormalities of the fetal heart rate or rhythm, unspecified trimester, not applicable or unspecified"	1326766	ICD10CM
pregnancy_01	O36.8391	"Maternal care for abnormalities of the fetal heart rate or rhythm, unspecified trimester, fetus 1"	1326767	ICD10CM
pregnancy_01	O36.8392	"Maternal care for abnormalities of the fetal heart rate or rhythm, unspecified trimester, fetus 2"	1326768	ICD10CM
pregnancy_01	O36.8393	"Maternal care for abnormalities of the fetal heart rate or rhythm, unspecified trimester, fetus 3"	1326769	ICD10CM
pregnancy_01	O36.8394	"Maternal care for abnormalities of the fetal heart rate or rhythm, unspecified trimester, fetus 4"	1326770	ICD10CM
pregnancy_01	O36.8395	"Maternal care for abnormalities of the fetal heart rate or rhythm, unspecified trimester, fetus 5"	1326771	ICD10CM
pregnancy_01	O36.8399	"Maternal care for abnormalities of the fetal heart rate or rhythm, unspecified trimester, other fetus"	1326772	ICD10CM
pregnancy_01	O36.8910	"Maternal care for other specified fetal problems, first trimester, not applicable or unspecified"	45567954	ICD10CM
pregnancy_01	O36.8911	"Maternal care for other specified fetal problems, first trimester, fetus 1"	45606606	ICD10CM
pregnancy_01	O36.8912	"Maternal care for other specified fetal problems, first trimester, fetus 2"	45601846	ICD10CM
pregnancy_01	O36.8913	"Maternal care for other specified fetal problems, first trimester, fetus 3"	45563136	ICD10CM
pregnancy_01	O36.8914	"Maternal care for other specified fetal problems, first trimester, fetus 4"	45567955	ICD10CM
pregnancy_01	O36.8915	"Maternal care for other specified fetal problems, first trimester, fetus 5"	45539165	ICD10CM
pregnancy_01	O36.8919	"Maternal care for other specified fetal problems, first trimester, other fetus"	45592244	ICD10CM
pregnancy_01	O36.8920	"Maternal care for other specified fetal problems, second trimester, not applicable or unspecified"	45606607	ICD10CM
pregnancy_01	O36.8921	"Maternal care for other specified fetal problems, second trimester, fetus 1"	45548780	ICD10CM
pregnancy_01	O36.8922	"Maternal care for other specified fetal problems, second trimester, fetus 2"	45543990	ICD10CM
pregnancy_01	O36.8923	"Maternal care for other specified fetal problems, second trimester, fetus 3"	45582526	ICD10CM
pregnancy_01	O36.8924	"Maternal care for other specified fetal problems, second trimester, fetus 4"	45572836	ICD10CM
pregnancy_01	O36.8925	"Maternal care for other specified fetal problems, second trimester, fetus 5"	45582527	ICD10CM
pregnancy_01	O36.8929	"Maternal care for other specified fetal problems, second trimester, other fetus"	45596995	ICD10CM
pregnancy_01	O36.8930	"Maternal care for other specified fetal problems, third trimester, not applicable or unspecified"	45539166	ICD10CM
pregnancy_01	O36.8931	"Maternal care for other specified fetal problems, third trimester, fetus 1"	45577624	ICD10CM
pregnancy_01	O36.8932	"Maternal care for other specified fetal problems, third trimester, fetus 2"	45558285	ICD10CM
pregnancy_01	O36.8933	"Maternal care for other specified fetal problems, third trimester, fetus 3"	45587344	ICD10CM
pregnancy_01	O36.8934	"Maternal care for other specified fetal problems, third trimester, fetus 4"	45596996	ICD10CM
pregnancy_01	O36.8935	"Maternal care for other specified fetal problems, third trimester, fetus 5"	45587345	ICD10CM
pregnancy_01	O36.8939	"Maternal care for other specified fetal problems, third trimester, other fetus"	45577625	ICD10CM
pregnancy_01	O36.8990	"Maternal care for other specified fetal problems, unspecified trimester, not applicable or unspecified"	45587346	ICD10CM
pregnancy_01	O36.8991	"Maternal care for other specified fetal problems, unspecified trimester, fetus 1"	45606608	ICD10CM
pregnancy_01	O36.8992	"Maternal care for other specified fetal problems, unspecified trimester, fetus 2"	45582528	ICD10CM
pregnancy_01	O36.8993	"Maternal care for other specified fetal problems, unspecified trimester, fetus 3"	45582529	ICD10CM
pregnancy_01	O36.8994	"Maternal care for other specified fetal problems, unspecified trimester, fetus 4"	45534253	ICD10CM
pregnancy_01	O36.8995	"Maternal care for other specified fetal problems, unspecified trimester, fetus 5"	45582530	ICD10CM
pregnancy_01	O36.8999	"Maternal care for other specified fetal problems, unspecified trimester, other fetus"	45534254	ICD10CM
pregnancy_01	O36.90X0	"Maternal care for fetal problem, unspecified, unspecified trimester, not applicable or unspecified"	45582531	ICD10CM
pregnancy_01	O36.90X1	"Maternal care for fetal problem, unspecified, unspecified trimester, fetus 1"	45558286	ICD10CM
pregnancy_01	O36.90X2	"Maternal care for fetal problem, unspecified, unspecified trimester, fetus 2"	45606609	ICD10CM
pregnancy_01	O36.90X3	"Maternal care for fetal problem, unspecified, unspecified trimester, fetus 3"	45567956	ICD10CM
pregnancy_01	O36.90X4	"Maternal care for fetal problem, unspecified, unspecified trimester, fetus 4"	45572837	ICD10CM
pregnancy_01	O36.90X5	"Maternal care for fetal problem, unspecified, unspecified trimester, fetus 5"	45606610	ICD10CM
pregnancy_01	O36.90X9	"Maternal care for fetal problem, unspecified, unspecified trimester, other fetus"	45558287	ICD10CM
pregnancy_01	O36.91X0	"Maternal care for fetal problem, unspecified, first trimester, not applicable or unspecified"	45548781	ICD10CM
pregnancy_01	O36.91X1	"Maternal care for fetal problem, unspecified, first trimester, fetus 1"	45587347	ICD10CM
pregnancy_01	O36.91X2	"Maternal care for fetal problem, unspecified, first trimester, fetus 2"	45558288	ICD10CM
pregnancy_01	O36.91X4	"Maternal care for fetal problem, unspecified, first trimester, fetus 4"	45601847	ICD10CM
pregnancy_01	O36.91X5	"Maternal care for fetal problem, unspecified, first trimester, fetus 5"	45558289	ICD10CM
pregnancy_01	O36.91X9	"Maternal care for fetal problem, unspecified, first trimester, other fetus"	45582532	ICD10CM
pregnancy_01	O36.92X0	"Maternal care for fetal problem, unspecified, second trimester, not applicable or unspecified"	45577627	ICD10CM
pregnancy_01	O36.92X1	"Maternal care for fetal problem, unspecified, second trimester, fetus 1"	45548782	ICD10CM
pregnancy_01	O36.92X2	"Maternal care for fetal problem, unspecified, second trimester, fetus 2"	45543991	ICD10CM
pregnancy_01	O36.92X3	"Maternal care for fetal problem, unspecified, second trimester, fetus 3"	45563137	ICD10CM
pregnancy_01	O36.92X4	"Maternal care for fetal problem, unspecified, second trimester, fetus 4"	45534255	ICD10CM
pregnancy_01	O36.92X5	"Maternal care for fetal problem, unspecified, second trimester, fetus 5"	45548783	ICD10CM
