code_set	concept_code	concept_name	concept_id	vocabulary_id
frailty_diagnosis_01	Z99.3	Dependence on wheelchair	35225437	ICD10CM
frailty_diagnosis_01	Z99.89	Dependence on other enabling machines and devices	45595570	ICD10CM
frailty_diagnosis_01	10637071000119100	Pressure injury of buttock stage II	36712682	SNOMED
frailty_diagnosis_01	10637151000119100	Pressure injury of buttock stage IV	36712684	SNOMED
frailty_diagnosis_01	138371000119104	Paresis as late effect of poliomyelitis	765048	SNOMED
frailty_diagnosis_01	20902002	Fall from bed	436882	SNOMED
frailty_diagnosis_01	214437002	"Noncollision motor vehicle traffic accident involving fall down stairs of motor bus while boarding or alighting, driver of motor vehicle injured"	435705	SNOMED
frailty_diagnosis_01	214439004	"Noncollision motor vehicle traffic accident involving fall down stairs of motor bus while boarding or alighting, motor cyclist injured"	435153	SNOMED
frailty_diagnosis_01	214442005	"Noncollision motor vehicle traffic accident involving fall down stairs of motor bus while boarding or alighting, rider of animal or occupant of animal-drawn vehicle injured"	436614	SNOMED
frailty_diagnosis_01	214444006	"Noncollision motor vehicle traffic accident involving fall down stairs of motor bus while boarding or alighting, pedestrian injured"	432524	SNOMED
frailty_diagnosis_01	217083007	Fall on or from stairs or steps	441749	SNOMED
frailty_diagnosis_01	217086004	Fall from escalator	4314758	SNOMED
frailty_diagnosis_01	217090002	Fall from stairs	4310647	SNOMED
frailty_diagnosis_01	217093000	Fall on steps	4310768	SNOMED
frailty_diagnosis_01	217142006	Fall from chair or bed	440012	SNOMED
frailty_diagnosis_01	217155007	Fall on same level from slipping	4315647	SNOMED
frailty_diagnosis_01	217157004	Fall on same level from stumbling	4316838	SNOMED
frailty_diagnosis_01	217173005	Fall from bump against object	4311381	SNOMED
frailty_diagnosis_01	225562005	Pressure injury of sacral region of back	4025938	SNOMED
frailty_diagnosis_01	242109009	Fall down stairs of motor bus while boarding or alighting	4053568	SNOMED
frailty_diagnosis_01	242390007	Fall due to polished surface	4054484	SNOMED
frailty_diagnosis_01	242392004	Fall in bath or shower	4072954	SNOMED
frailty_diagnosis_01	242396001	Fall due to uneven surface indoors	4054088	SNOMED
frailty_diagnosis_01	242414001	Fall from stool	4053869	SNOMED
frailty_diagnosis_01	269699007	Fall on same level from impact against object	4151392	SNOMED
frailty_diagnosis_01	33036003	Fall on same level	4140830	SNOMED
frailty_diagnosis_01	414190009	Fall on stairs	4190235	SNOMED
frailty_diagnosis_01	428484005	Organic failure to thrive	4324055	SNOMED
frailty_diagnosis_01	44188002	Fall in shower	4196096	SNOMED
frailty_diagnosis_01	56307009	Fall from table	4207051	SNOMED
frailty_diagnosis_01	699214007	Pressure injury of hip	44782447	SNOMED
frailty_diagnosis_01	715504003	Spastic paraparesis and deafness	37395900	SNOMED
frailty_diagnosis_01	74541001	Fall from bench	4251922	SNOMED
frailty_diagnosis_01	763829004	Oculopharyngodistal myopathy	35622370	SNOMED
frailty_diagnosis_01	83468000	Fall from chair	4308870	SNOMED
frailty_diagnosis_01	90619006	Fall in bathtub	4236512	SNOMED
frailty_diagnosis_01	10637031000119100	Pressure injury of buttock stage I	36712681	SNOMED
frailty_diagnosis_01	10637111000119100	Pressure injury of buttock stage III	36712683	SNOMED
frailty_diagnosis_01	129588001	Adult failure to thrive syndrome	438567	SNOMED
frailty_diagnosis_01	17886000	Fall from wheelchair	435443	SNOMED
frailty_diagnosis_01	214436006	Noncollision motor vehicle traffic accident involving fall down stairs of motor bus while boarding or alighting	4066458	SNOMED
frailty_diagnosis_01	214438007	"Noncollision motor vehicle traffic accident involving fall down stairs of motor bus while boarding or alighting, passenger of motor vehicle injured"	443049	SNOMED
frailty_diagnosis_01	214441003	"Noncollision motor vehicle traffic accident involving fall down stairs of motor bus while boarding or alighting, occupant of tram injured"	443048	SNOMED
frailty_diagnosis_01	214443000	"Noncollision motor vehicle traffic accident involving fall down stairs of motor bus while boarding or alighting, pedal cyclist injured"	443047	SNOMED
frailty_diagnosis_01	217082002	Accidental fall	435991	SNOMED
frailty_diagnosis_01	217084001	Fall on or from escalator	435172	SNOMED
frailty_diagnosis_01	217088003	Fall on or from stairs	4312313	SNOMED
frailty_diagnosis_01	217092005	Fall on or from steps	433095	SNOMED
frailty_diagnosis_01	217094006	Fall from steps	4310769	SNOMED
frailty_diagnosis_01	217154006	"Fall on same level from slipping, tripping or stumbling"	437175	SNOMED
frailty_diagnosis_01	217156008	Fall on same level from tripping	4316837	SNOMED
frailty_diagnosis_01	217158009	Fall on moving sidewalk	4311377	SNOMED
frailty_diagnosis_01	225558004	Pressure injury of back	439411	SNOMED
frailty_diagnosis_01	225563000	Pressure injury of buttock	200485	SNOMED
frailty_diagnosis_01	242389003	Fall due to wet surface	4054087	SNOMED
frailty_diagnosis_01	242391006	Fall due to discarded object	4054485	SNOMED
frailty_diagnosis_01	242395002	Fall due to trip on loose carpet	4072955	SNOMED
frailty_diagnosis_01	242413007	Fall from furniture	433657	SNOMED
frailty_diagnosis_01	242419006	Fall from toilet seat	434549	SNOMED
frailty_diagnosis_01	274918000	Fall on same level due to nature of surface	4168384	SNOMED
frailty_diagnosis_01	40104005	Fall in home	4222734	SNOMED
frailty_diagnosis_01	427849003	Fall on hard surface	4323487	SNOMED
frailty_diagnosis_01	429621003	Fall on concrete	4326992	SNOMED
frailty_diagnosis_01	52702003	Chronic fatigue syndrome	432738	SNOMED
frailty_diagnosis_01	67223001	Fall on escalator	4284118	SNOMED
frailty_diagnosis_01	699216009	Pressure injury of coccygeal region of back	44782448	SNOMED
frailty_diagnosis_01	823018004	Muscle paresis due to and following neuromuscular blockade	37311235	SNOMED
frailty_diagnosis_01	8960001000004100	Pressure injury of ischial tuberosity region of right buttock	764946	SNOMED
frailty_diagnosis_01	92341000119107	Weakness of extremities as sequela of stroke	43531595	SNOMED
