code_set	concept_code	concept_name	concept_id	vocabulary_id	domain_id
diabetes_01_base	E11.59	Type 2 diabetes mellitus with other circulatory complications	45576443	ICD10CM	Condition
diabetes_01_base	E11.610	Type 2 diabetes mellitus with diabetic neuropathic arthropathy	45600641	ICD10CM	Condition
diabetes_01_base	E11.618	Type 2 diabetes mellitus with other diabetic arthropathy	45586140	ICD10CM	Condition
diabetes_01_base	E11.620	Type 2 diabetes mellitus with diabetic dermatitis	45547626	ICD10CM	Condition
diabetes_01_base	E11.621	Type 2 diabetes mellitus with foot ulcer	45581355	ICD10CM	Condition
diabetes_01_base	E11.622	Type 2 diabetes mellitus with other skin ulcer	45600642	ICD10CM	Condition
diabetes_01_base	E11.628	Type 2 diabetes mellitus with other skin complications	45547627	ICD10CM	Condition
diabetes_01_base	E11.630	Type 2 diabetes mellitus with periodontal disease	45533023	ICD10CM	Condition
diabetes_01_base	E11.638	Type 2 diabetes mellitus with other oral complications	45566731	ICD10CM	Condition
diabetes_01_base	E11.641	Type 2 diabetes mellitus with hypoglycemia with coma	45561949	ICD10CM	Condition
diabetes_01_base	E11.649	Type 2 diabetes mellitus with hypoglycemia without coma	45591031	ICD10CM	Condition
diabetes_01_base	E11.65	Type 2 diabetes mellitus with hyperglycemia	45605405	ICD10CM	Condition
diabetes_01_base	E11.69	Type 2 diabetes mellitus with other specified complication	45595799	ICD10CM	Condition
diabetes_01_base	E11.8	Type 2 diabetes mellitus with unspecified complications	35206881	ICD10CM	Condition
diabetes_01_base	E11.9	Type 2 diabetes mellitus without complications	35206882	ICD10CM	Condition
diabetes_01_base	E13.00	Other specified diabetes mellitus with hyperosmolarity without nonketotic hyperglycemic-hyperosmolar coma (NKHHC)	45561953	ICD10CM	Condition
diabetes_01_base	E13.01	Other specified diabetes mellitus with hyperosmolarity with coma	45561954	ICD10CM	Condition
diabetes_01_base	E13.10	Other specified diabetes mellitus with ketoacidosis without coma	45566733	ICD10CM	Condition
diabetes_01_base	E13.11	Other specified diabetes mellitus with ketoacidosis with coma	45576446	ICD10CM	Condition
diabetes_01_base	E13.21	Other specified diabetes mellitus with diabetic nephropathy	45542741	ICD10CM	Condition
diabetes_01_base	E13.22	Other specified diabetes mellitus with diabetic chronic kidney disease	45561955	ICD10CM	Condition
diabetes_01_base	E13.29	Other specified diabetes mellitus with other diabetic kidney complication	45552388	ICD10CM	Condition
diabetes_01_base	E13.311	Other specified diabetes mellitus with unspecified diabetic retinopathy with macular edema	45576447	ICD10CM	Condition
diabetes_01_base	E13.319	Other specified diabetes mellitus with unspecified diabetic retinopathy without macular edema	45586142	ICD10CM	Condition
diabetes_01_base	E13.3211	"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye"	37200255	ICD10CM	Condition
diabetes_01_base	E13.3212	"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye"	37200256	ICD10CM	Condition
diabetes_01_base	E13.3213	"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, bilateral"	37200257	ICD10CM	Condition
diabetes_01_base	E13.3219	"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye"	37200258	ICD10CM	Condition
diabetes_01_base	E13.3291	"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye"	37200259	ICD10CM	Condition
diabetes_01_base	E13.3292	"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye"	37200260	ICD10CM	Condition
diabetes_01_base	E13.3293	"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral"	37200261	ICD10CM	Condition
diabetes_01_base	E13.3299	"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye"	37200262	ICD10CM	Condition
diabetes_01_base	E13.3311	"Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye"	37200263	ICD10CM	Condition
diabetes_01_base	E10.10	Type 1 diabetes mellitus with ketoacidosis without coma	45600636	ICD10CM	Condition
diabetes_01_base	E10.11	Type 1 diabetes mellitus with ketoacidosis with coma	45557110	ICD10CM	Condition
diabetes_01_base	E10.21	Type 1 diabetes mellitus with diabetic nephropathy	45552379	ICD10CM	Condition
diabetes_01_base	E10.22	Type 1 diabetes mellitus with diabetic chronic kidney disease	45547621	ICD10CM	Condition
diabetes_01_base	E10.29	Type 1 diabetes mellitus with other diabetic kidney complication	45600637	ICD10CM	Condition
diabetes_01_base	E10.311	Type 1 diabetes mellitus with unspecified diabetic retinopathy with macular edema	45552381	ICD10CM	Condition
diabetes_01_base	E10.319	Type 1 diabetes mellitus with unspecified diabetic retinopathy without macular edema	45542736	ICD10CM	Condition
diabetes_01_base	E10.3211	"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye"	37200141	ICD10CM	Condition
diabetes_01_base	E10.3212	"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye"	37200142	ICD10CM	Condition
diabetes_01_base	E10.3213	"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, bilateral"	37200143	ICD10CM	Condition
diabetes_01_base	E10.3219	"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye"	37200144	ICD10CM	Condition
diabetes_01_base	E10.3291	"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye"	37200145	ICD10CM	Condition
diabetes_01_base	E10.3292	"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye"	37200146	ICD10CM	Condition
diabetes_01_base	E10.3293	"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral"	37200147	ICD10CM	Condition
diabetes_01_base	E10.3299	"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye"	37200148	ICD10CM	Condition
diabetes_01_base	E10.3311	"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye"	37200149	ICD10CM	Condition
diabetes_01_base	E10.3312	"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye"	37200150	ICD10CM	Condition
diabetes_01_base	E10.3313	"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral"	37200151	ICD10CM	Condition
diabetes_01_base	E10.3319	"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye"	37200152	ICD10CM	Condition
diabetes_01_base	E10.3391	"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye"	37200153	ICD10CM	Condition
diabetes_01_base	E10.3392	"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye"	37200154	ICD10CM	Condition
diabetes_01_base	E10.3393	"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, bilateral"	37200155	ICD10CM	Condition
diabetes_01_base	E10.3399	"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye"	37200156	ICD10CM	Condition
diabetes_01_base	E10.3411	"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye"	37200157	ICD10CM	Condition
diabetes_01_base	E10.3412	"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye"	37200158	ICD10CM	Condition
diabetes_01_base	E10.3413	"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral"	37200159	ICD10CM	Condition
diabetes_01_base	E10.3419	"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye"	37200160	ICD10CM	Condition
diabetes_01_base	E10.3491	"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye"	37200161	ICD10CM	Condition
diabetes_01_base	E10.3492	"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye"	37200162	ICD10CM	Condition
diabetes_01_base	E10.3493	"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, bilateral"	37200163	ICD10CM	Condition
diabetes_01_base	E10.3499	"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye"	37200164	ICD10CM	Condition
diabetes_01_base	E10.3511	"Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye"	37200165	ICD10CM	Condition
diabetes_01_base	E10.3512	"Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye"	37200166	ICD10CM	Condition
diabetes_01_base	E10.3513	"Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, bilateral"	37200167	ICD10CM	Condition
diabetes_01_base	E10.3519	"Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye"	37200168	ICD10CM	Condition
diabetes_01_base	E10.3521	"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye"	37200170	ICD10CM	Condition
diabetes_01_base	E10.3522	"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye"	37200171	ICD10CM	Condition
diabetes_01_base	102781000119107	Sensory neuropathy due to type 1 diabetes mellitus	45773567	SNOMED	Condition
diabetes_01_base	104941000119109	Ischemia of retina due to type 1 diabetes mellitus	45757073	SNOMED	Condition
diabetes_01_base	104961000119108	Ischemia of retina due to type 2 diabetes mellitus	45757075	SNOMED	Condition
diabetes_01_base	109171000119104	Retinal edema due to type 1 diabetes mellitus	45757266	SNOMED	Condition
diabetes_01_base	110181000119105	Peripheral sensory neuropathy due to type 2 diabetes mellitus	45757278	SNOMED	Condition
diabetes_01_base	138881000119106	Mild nonproliferative retinopathy due to type 1 diabetes mellitus	37016179	SNOMED	Condition
diabetes_01_base	138891000119109	Moderate nonproliferative retinopathy due to type 1 diabetes mellitus	37016180	SNOMED	Condition
diabetes_01_base	138901000119108	Severe nonproliferative retinopathy due to diabetes mellitus type 1	765373	SNOMED	Condition
diabetes_01_base	138911000119106	Mild nonproliferative retinopathy due to type 2 diabetes mellitus	45757435	SNOMED	Condition
diabetes_01_base	138921000119104	Moderate nonproliferative retinopathy due to type 2 diabetes mellitus	45770881	SNOMED	Condition
diabetes_01_base	138941000119105	Severe nonproliferative retinopathy due to diabetes mellitus type 2	761053	SNOMED	Condition
diabetes_01_base	1481000119100	Diabetes mellitus type 2 without retinopathy	45757474	SNOMED	Condition
diabetes_01_base	1501000119109	Proliferative retinopathy due to type 2 diabetes mellitus	43530685	SNOMED	Condition
diabetes_01_base	1511000119107	Peripheral neuropathy due to type 2 diabetes mellitus	43530689	SNOMED	Condition
diabetes_01_base	1551000119108	Nonproliferative retinopathy due to type 2 diabetes mellitus	43530656	SNOMED	Condition
diabetes_01_base	190330002	Hyperosmolar coma due to type 1 diabetes mellitus	201531	SNOMED	Condition
diabetes_01_base	190331003	Hyperosmolar coma due to type 2 diabetes mellitus	201530	SNOMED	Condition
diabetes_01_base	190368000	Type 1 diabetes mellitus with ulcer	4099214	SNOMED	Condition
diabetes_01_base	190372001	Type 1 diabetes mellitus maturity onset	4099215	SNOMED	Condition
diabetes_01_base	190389009	Type 2 diabetes mellitus with ulcer	4099651	SNOMED	Condition
diabetes_01_base	199229001	Pre-existing type 1 diabetes mellitus	4063042	SNOMED	Condition
diabetes_01_base	199230006	Pre-existing type 2 diabetes mellitus	4063043	SNOMED	Condition
diabetes_01_base	23045005	Insulin dependent diabetes mellitus type 1A	4047906	SNOMED	Condition
diabetes_01_base	237599002	Insulin treated type 2 diabetes mellitus	4130162	SNOMED	Condition
diabetes_01_base	237604008	"Maturity onset diabetes of the young, type 2"	4130164	SNOMED	Condition
diabetes_01_base	28032008	Insulin dependent diabetes mellitus type 1B	4102018	SNOMED	Condition
diabetes_01_base	28331000119107	Retinal edema due to type 2 diabetes mellitus	45770928	SNOMED	Condition
diabetes_01_base	31211000119101	Peripheral angiopathy due to type 1 diabetes mellitus	36713094	SNOMED	Condition
diabetes_01_base	31321000119102	Diabetes mellitus type 1 without retinopathy	45757674	SNOMED	Condition
diabetes_01_base	313435000	Type 1 diabetes mellitus without complication	443412	SNOMED	Condition
diabetes_01_base	313436004	Type 2 diabetes mellitus without complication	4193704	SNOMED	Condition
diabetes_01_base	314893005	Type 1 diabetes mellitus with arthropathy	4152858	SNOMED	Condition
diabetes_01_base	314902007	Type 2 diabetes mellitus with peripheral angiopathy	4200875	SNOMED	Condition
diabetes_01_base	314903002	Arthropathy due to type 2 diabetes mellitus	4196141	SNOMED	Condition
diabetes_01_base	359642000	Type 2 diabetes mellitus in nonobese	4230254	SNOMED	Condition
diabetes_01_base	368101000119109	Diabetes mellitus type 2 with periodontal disease	36684827	SNOMED	Condition
diabetes_01_base	368521000119107	Disorder of nerve co-occurrent and due to type 1 diabetes mellitus	42535539	SNOMED	Condition
diabetes_01_base	368581000119106	Neuropathy due to type 2 diabetes mellitus	37016354	SNOMED	Condition
diabetes_01_base	41911000119107	Glaucoma due to type 2 diabetes mellitus	45772019	SNOMED	Condition
diabetes_01_base	420279001	Renal disorder due to type 2 diabetes mellitus	443731	SNOMED	Condition
diabetes_01_base	420436000	Mononeuropathy due to type 2 diabetes mellitus	4222415	SNOMED	Condition
diabetes_01_base	420486006	Exudative maculopathy due to type 1 diabetes mellitus	4221344	SNOMED	Condition
diabetes_01_base	420789003	Retinopathy due to type 1 diabetes mellitus	4227210	SNOMED	Condition
diabetes_01_base	420918009	Mononeuropathy due to type 1 diabetes mellitus	4225055	SNOMED	Condition
diabetes_01_base	421075007	Ketoacidotic coma due to type 1 diabetes mellitus	4224254	SNOMED	Condition
diabetes_01_base	421326000	Disorder of nervous system due to type 2 diabetes mellitus	376065	SNOMED	Condition
diabetes_01_base	421365002	Peripheral circulatory disorder due to type 1 diabetes mellitus	318712	SNOMED	Condition
diabetes_01_base	421437000	Hypoglycemic coma due to type 1 diabetes mellitus	4228112	SNOMED	Condition
diabetes_01_base	421468001	Disorder of nervous system due to type 1 diabetes mellitus	377821	SNOMED	Condition
diabetes_01_base	421779007	Exudative maculopathy due to type 2 diabetes mellitus	4223463	SNOMED	Condition
diabetes_01_base	421847006	Ketoacidotic coma due to type 2 diabetes mellitus	4228443	SNOMED	Condition
diabetes_01_base	421893009	Renal disorder due to type 1 diabetes mellitus	200687	SNOMED	Condition
diabetes_01_base	422034002	Retinopathy due to type 2 diabetes mellitus	4226121	SNOMED	Condition
diabetes_01_base	422099009	Disorder of eye due to type 2 diabetes mellitus	443733	SNOMED	Condition
diabetes_01_base	422166005	Peripheral circulatory disorder due to type 2 diabetes mellitus	443729	SNOMED	Condition
diabetes_01_base	427027005	Lumbosacral radiculoplexus neuropathy due to type 2 diabetes mellitus	4140466	SNOMED	Condition
diabetes_01_base	427571000	Lumbosacral radiculoplexus neuropathy due to type 1 diabetes mellitus	4143857	SNOMED	Condition
diabetes_01_base	428007007	Erectile dysfunction due to type 2 diabetes mellitus	4177050	SNOMED	Condition
diabetes_01_base	44054006	Type 2 diabetes mellitus	201826	SNOMED	Condition
diabetes_01_base	46635009	Type 1 diabetes mellitus	201254	SNOMED	Condition
diabetes_01_base	60951000119105	Blindness due to type 2 diabetes mellitus	45763582	SNOMED	Condition
diabetes_01_base	609562003	"Maturity onset diabetes of the young, type 1"	43531006	SNOMED	Condition
diabetes_01_base	609564002	Pre-existing type 1 diabetes mellitus in pregnancy	43531008	SNOMED	Condition
diabetes_01_base	609566000	Pregnancy and type 1 diabetes mellitus	43531009	SNOMED	Condition
diabetes_01_base	609567009	Pre-existing type 2 diabetes mellitus in pregnancy	43531010	SNOMED	Condition
diabetes_01_base	60961000119107	Nonproliferative diabetic retinopathy due to type 1 diabetes mellitus	45763583	SNOMED	Condition
diabetes_01_base	60971000119101	Proliferative retinopathy due to type 1 diabetes mellitus	45763584	SNOMED	Condition
diabetes_01_base	60991000119100	Blindness due to type 1 diabetes mellitus	45763585	SNOMED	Condition
diabetes_01_base	691000119103	Erectile dysfunction due to type 1 diabetes mellitus	43531565	SNOMED	Condition
diabetes_01_base	712882000	Autonomic neuropathy due to type 1 diabetes mellitus	37016767	SNOMED	Condition
diabetes_01_base	712883005	Autonomic neuropathy due to type 2 diabetes mellitus	37016768	SNOMED	Condition
diabetes_01_base	713702000	Gastroparesis due to type 1 diabetes mellitus	37017429	SNOMED	Condition
diabetes_01_base	713703005	Gastroparesis due to type 2 diabetes mellitus	37018728	SNOMED	Condition
diabetes_01_base	713705003	Polyneuropathy due to type 1 diabetes mellitus	37017431	SNOMED	Condition
diabetes_01_base	713706002	Polyneuropathy due to type 2 diabetes mellitus	37017432	SNOMED	Condition
diabetes_01_base	71441000119104	Nephrotic syndrome due to type 2 diabetes mellitus	45769828	SNOMED	Condition
diabetes_01_base	71721000119101	Nephrotic syndrome due to type 1 diabetes mellitus	45769829	SNOMED	Condition
diabetes_01_base	71791000119104	Peripheral neuropathy due to type 1 diabetes mellitus	37018566	SNOMED	Condition
diabetes_01_base	719216001	Hypoglycemic coma due to type 2 diabetes mellitus	36714116	SNOMED	Condition
diabetes_01_base	739681000	Disorder of eye due to type 1 diabetes mellitus	42538169	SNOMED	Condition
diabetes_01_base	770098001	Cranial nerve palsy due to type 1 diabetes mellitus	35626765	SNOMED	Condition
diabetes_01_base	81531005	Type 2 diabetes mellitus in obese	4304377	SNOMED	Condition
diabetes_01_base	82541000119100	Traction detachment of retina due to type 2 diabetes mellitus	45773064	SNOMED	Condition
diabetes_01_base	82551000119103	Rubeosis iridis due to type 2 diabetes mellitus	45769872	SNOMED	Condition
diabetes_01_base	82571000119107	Traction detachment of retina due to type 1 diabetes mellitus	45769873	SNOMED	Condition
diabetes_01_base	82581000119105	Rubeosis iridis due to type 1 diabetes mellitus	45771533	SNOMED	Condition
diabetes_01_base	87921000119104	Cranial nerve palsy due to type 2 diabetes mellitus	45769894	SNOMED	Condition
diabetes_01_base	97331000119101	Macular edema and retinopathy due to type 2 diabetes mellitus	45770830	SNOMED	Condition
diabetes_01_base	9859006	Acanthosis nigricans due to type 2 diabetes mellitus	4321756	SNOMED	Condition
